,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET_TXT,SOCSTATUS_WORK_FL_TXT,SOCSTATUS_PENS_FL_TXT,GENDER_TXT
14744,74992557,0,49,1,0,1,1,1,23000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14745,74992939,0,28,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
14746,74993037,0,60,1,0,1,0,0,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14747,74993081,0,34,1,0,0,1,1,13000.0,4,4,отклика нет,работает,не пенсионер,женщина
14748,74993159,0,25,1,0,1,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14749,74994010,0,43,1,0,1,1,0,7000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14750,74994019,0,36,1,0,0,1,1,10000.0,4,3,отклика нет,работает,не пенсионер,женщина
14751,74994062,0,54,1,0,0,0,0,8000.0,1,1,отклика нет,работает,не пенсионер,женщина
14752,74994158,0,59,0,1,1,2,0,9000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14753,74994302,0,50,1,0,0,0,0,5000.0,1,1,отклика нет,работает,не пенсионер,женщина
14754,74994331,0,26,1,0,0,1,1,10000.0,3,3,отклика нет,работает,не пенсионер,женщина
14755,74994393,0,23,1,0,0,0,0,16000.0,3,2,отклика нет,работает,не пенсионер,женщина
14756,74994404,0,33,1,0,1,0,0,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14757,74994421,0,23,1,0,0,1,1,12000.0,2,1,отклика нет,работает,не пенсионер,женщина
14758,74994737,0,33,1,0,1,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14759,74994745,0,56,1,1,1,0,0,10000.0,1,1,отклика нет,работает,пенсионер,мужчина
14760,74994755,0,48,1,0,1,0,0,7000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14761,74994874,0,40,1,0,1,2,1,15000.0,3,1,отклика нет,работает,не пенсионер,мужчина
14762,74994899,0,26,1,0,0,0,0,11000.0,3,2,отклика нет,работает,не пенсионер,женщина
14763,74995296,0,58,1,1,0,2,0,20000.0,2,1,отклика нет,работает,пенсионер,женщина
14764,74995307,1,46,1,0,0,2,0,30000.0,1,0,отклик,работает,не пенсионер,женщина
14765,74995375,0,31,1,0,0,1,1,23000.0,2,2,отклика нет,работает,не пенсионер,женщина
14766,74995538,0,32,1,0,0,2,2,35000.0,1,1,отклика нет,работает,не пенсионер,женщина
14767,74995640,0,37,1,0,1,1,1,25000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14768,74995993,0,36,1,0,1,2,2,10000.0,5,4,отклика нет,работает,не пенсионер,мужчина
14769,74996122,0,28,1,0,0,1,1,15000.0,2,1,отклика нет,работает,не пенсионер,женщина
14770,74996407,0,48,0,1,1,0,0,18000.0,1,0,отклика нет,не работает,пенсионер,мужчина
14771,74996596,0,63,0,1,1,0,0,5000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14772,74996654,1,55,1,0,1,0,0,35000.0,1,0,отклик,работает,не пенсионер,мужчина
14773,74996774,0,30,1,0,1,1,1,30000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14774,74997058,0,51,1,1,1,5,2,10000.0,1,1,отклика нет,работает,пенсионер,мужчина
14775,74997187,0,26,1,0,0,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14776,74997806,0,58,0,1,0,1,0,7000.0,1,1,отклика нет,не работает,пенсионер,женщина
14777,74997837,0,42,1,0,0,2,2,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14778,74998015,0,46,1,0,1,2,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14779,74998113,0,50,1,0,1,0,0,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14780,74998137,0,36,1,0,0,2,2,15000.0,2,1,отклика нет,работает,не пенсионер,женщина
14781,74998287,0,55,1,0,0,0,0,80000.0,1,1,отклика нет,работает,не пенсионер,женщина
14782,74998492,0,53,1,0,1,0,0,5000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14783,74998617,0,55,1,1,0,2,0,15000.0,4,3,отклика нет,работает,пенсионер,женщина
14784,74999062,0,31,1,0,1,1,1,6500.0,3,3,отклика нет,работает,не пенсионер,мужчина
14785,74999477,0,33,1,0,0,2,2,10000.0,3,2,отклика нет,работает,не пенсионер,женщина
14786,74999771,0,64,0,1,0,2,0,16000.0,1,1,отклика нет,не работает,пенсионер,женщина
14787,74999976,0,30,1,0,0,1,1,40000.0,1,1,отклика нет,работает,не пенсионер,женщина
14788,75000210,0,52,1,0,1,3,0,18000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14789,75000215,0,38,1,0,0,1,1,17000.0,1,0,отклика нет,работает,не пенсионер,женщина
14790,75000230,0,28,1,0,1,0,0,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14791,75000562,0,34,1,0,1,2,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14792,75000577,0,47,1,0,0,2,2,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14793,75000579,0,24,1,0,1,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14794,75000923,0,53,1,0,0,1,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
14795,75001058,0,37,1,0,1,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14796,75001139,0,36,1,0,0,1,1,40000.0,1,1,отклика нет,работает,не пенсионер,женщина
14797,75001355,0,45,1,0,0,2,0,9500.0,1,1,отклика нет,работает,не пенсионер,женщина
14798,75001532,0,31,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14799,75001779,0,51,1,0,0,0,0,30000.0,1,0,отклика нет,работает,не пенсионер,женщина
14800,75001846,0,23,1,0,1,1,1,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14801,75002007,0,46,1,0,0,1,1,20000.0,1,0,отклика нет,работает,не пенсионер,женщина
14802,75002191,1,49,1,0,1,2,0,4500.0,2,1,отклик,работает,не пенсионер,мужчина
14803,75002805,0,26,1,0,0,1,1,25000.0,3,1,отклика нет,работает,не пенсионер,женщина
14804,75003247,0,45,1,0,0,2,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14805,75003669,0,47,1,0,1,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14806,75003983,1,31,1,0,0,1,2,19000.0,1,0,отклик,работает,не пенсионер,женщина
14807,75003989,1,32,1,0,1,0,0,19000.0,1,0,отклик,работает,не пенсионер,мужчина
14808,75004003,0,49,1,0,1,0,0,5000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14809,75004051,0,30,1,0,0,1,1,15000.0,2,1,отклика нет,работает,не пенсионер,женщина
14810,75004069,0,52,0,1,1,2,0,10000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14811,75004130,0,35,1,0,1,1,2,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14812,75004240,0,64,0,1,1,2,0,10000.0,3,3,отклика нет,не работает,пенсионер,мужчина
14813,75004300,0,49,1,0,1,2,0,6000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14814,75004679,1,23,1,0,1,1,1,15000.0,5,4,отклик,работает,не пенсионер,мужчина
14815,75004743,0,43,1,0,1,1,0,6000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14816,75004871,0,64,0,1,1,2,0,7000.0,2,1,отклика нет,не работает,пенсионер,мужчина
14817,75004974,0,24,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14818,75004986,0,44,1,0,1,3,2,6000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14819,75004989,0,38,1,0,1,2,2,21000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14820,75005315,0,24,1,0,1,1,1,6500.0,1,1,отклика нет,работает,не пенсионер,мужчина
14821,75005613,0,53,1,1,1,1,0,10200.0,4,3,отклика нет,работает,пенсионер,мужчина
14822,75006033,0,41,1,0,1,2,2,25000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14823,75006199,0,63,1,1,1,1,0,7000.0,2,1,отклика нет,работает,пенсионер,мужчина
14824,75006288,0,43,1,0,0,0,0,8000.0,1,1,отклика нет,работает,не пенсионер,женщина
14825,75006416,0,47,1,0,0,2,2,50000.0,1,0,отклика нет,работает,не пенсионер,женщина
14826,75006985,0,26,1,0,1,0,0,10000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14827,75007171,0,50,1,0,1,2,0,10000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14828,75007958,1,29,1,0,1,2,2,14000.0,2,2,отклик,работает,не пенсионер,мужчина
14829,75008081,0,45,1,0,1,2,0,28000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14830,75008210,0,51,1,0,1,0,0,5000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14831,75008281,1,25,1,0,0,1,1,30000.0,3,2,отклик,работает,не пенсионер,женщина
14832,75008456,0,53,1,0,1,2,2,7000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14833,75008688,0,64,0,1,1,0,0,6300.0,1,1,отклика нет,не работает,пенсионер,мужчина
14834,75008848,0,37,1,0,1,1,1,8000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14835,75013753,0,47,1,0,0,3,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14836,75013804,0,48,0,1,1,0,0,13000.0,2,1,отклика нет,не работает,пенсионер,мужчина
14837,75013977,0,35,1,0,1,1,1,30000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14838,75014418,0,26,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14839,75014900,0,25,1,0,0,0,0,50000.0,2,1,отклика нет,работает,не пенсионер,женщина
14840,75014959,0,61,0,1,1,0,0,5800.0,1,1,отклика нет,не работает,пенсионер,мужчина
14841,75015027,0,62,0,1,0,3,0,6000.0,3,3,отклика нет,не работает,пенсионер,женщина
14842,75015155,0,49,1,0,0,0,0,20000.0,3,2,отклика нет,работает,не пенсионер,женщина
14843,75015404,1,24,1,0,0,0,0,18000.0,4,4,отклик,работает,не пенсионер,женщина
14844,75015516,1,23,1,0,0,1,1,17000.0,2,1,отклик,работает,не пенсионер,женщина
14845,75015763,1,28,1,0,1,2,2,20000.0,4,3,отклик,работает,не пенсионер,мужчина
14846,75015765,0,37,1,0,0,1,2,28000.0,3,3,отклика нет,работает,не пенсионер,женщина
14847,75015772,0,50,1,0,1,1,0,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14848,75015777,0,57,1,1,1,2,0,14000.0,2,1,отклика нет,работает,пенсионер,мужчина
14849,75016257,0,31,1,0,1,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14850,75016762,0,53,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
14851,75016882,0,30,1,0,0,0,1,19000.0,2,2,отклика нет,работает,не пенсионер,женщина
14852,75017098,0,49,1,0,0,2,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
14853,75017515,0,60,0,1,1,2,0,10000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14854,75017835,0,41,1,0,0,1,0,27000.0,2,2,отклика нет,работает,не пенсионер,женщина
14855,75017867,0,26,1,0,1,2,2,14000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14856,75017949,0,30,1,0,1,1,1,8000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14857,75017962,0,37,1,0,1,1,1,20000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14858,75018097,0,40,1,0,1,0,0,18000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14859,75018130,0,40,1,0,0,1,1,16000.0,1,1,отклика нет,работает,не пенсионер,женщина
14860,75018517,0,46,1,0,1,2,0,19500.0,2,2,отклика нет,работает,не пенсионер,мужчина
14861,75018823,0,61,0,1,1,0,0,14000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14862,75018882,0,37,1,0,1,3,3,30000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14863,75019247,0,38,1,0,0,2,2,28000.0,1,1,отклика нет,работает,не пенсионер,женщина
14864,75020193,0,44,1,0,1,0,0,8000.0,4,4,отклика нет,работает,не пенсионер,мужчина
14865,75020214,0,57,1,0,1,0,0,13000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14866,75020223,0,64,0,1,1,2,0,6000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14867,75020336,0,60,1,0,1,3,0,22000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14868,75020379,1,47,1,0,1,0,0,17000.0,2,1,отклик,работает,не пенсионер,мужчина
14869,75020550,0,39,1,0,0,2,2,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14870,75020557,0,27,1,0,1,2,2,30000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14871,75020610,0,41,1,0,1,1,1,20000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14872,75020842,1,48,1,0,1,1,1,24000.0,1,1,отклик,работает,не пенсионер,мужчина
14873,75021071,0,36,1,0,1,1,1,16000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14874,75021172,0,25,1,0,0,0,0,13000.0,2,1,отклика нет,работает,не пенсионер,женщина
14875,75021342,0,52,1,1,1,2,0,22000.0,2,1,отклика нет,работает,пенсионер,мужчина
14876,75021562,1,53,1,0,1,0,0,13000.0,2,1,отклик,работает,не пенсионер,мужчина
14877,75021596,0,41,1,0,1,3,1,25000.0,5,5,отклика нет,работает,не пенсионер,мужчина
14878,75021733,0,40,1,0,0,3,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14879,75021737,0,30,1,0,1,0,0,15000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14880,75021798,0,29,1,0,1,1,1,8500.0,2,2,отклика нет,работает,не пенсионер,мужчина
14881,75021931,0,46,1,0,1,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14882,75022087,0,50,1,0,1,1,0,17200.0,2,1,отклика нет,работает,не пенсионер,мужчина
14883,75022176,0,56,0,1,1,1,0,8000.0,1,1,отклика нет,не работает,пенсионер,мужчина
14884,75022576,0,33,1,0,1,2,2,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14885,75022656,0,33,1,0,1,1,1,25000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14886,75022994,0,30,1,0,0,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14887,75023065,0,40,1,0,1,1,1,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14888,75023319,0,37,1,0,1,1,1,22000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14889,75023926,0,38,1,0,0,1,1,13000.0,2,1,отклика нет,работает,не пенсионер,женщина
14890,75024290,0,25,1,0,1,0,0,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14891,75024323,1,40,1,0,1,1,1,20000.0,1,1,отклик,работает,не пенсионер,мужчина
14892,75024558,0,25,1,0,1,0,0,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14893,75024561,0,51,1,0,0,0,0,17000.0,1,1,отклика нет,работает,не пенсионер,женщина
14894,75024679,0,34,1,0,0,2,2,13000.0,2,2,отклика нет,работает,не пенсионер,женщина
14895,75024749,0,43,1,0,0,1,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14896,75024863,0,40,1,0,1,1,1,19000.0,4,3,отклика нет,работает,не пенсионер,мужчина
14897,75024946,0,35,1,0,1,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14898,75025138,0,43,1,0,1,3,2,4300.0,4,4,отклика нет,работает,не пенсионер,мужчина
14899,75025325,0,40,1,0,1,2,1,12000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14900,75025378,0,35,1,0,0,2,2,19000.0,2,1,отклика нет,работает,не пенсионер,женщина
14901,75025393,0,57,0,1,1,2,0,10000.0,2,1,отклика нет,не работает,пенсионер,мужчина
14902,75025538,0,39,1,0,1,1,1,17000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14903,75025552,0,45,1,0,1,1,1,8500.0,2,2,отклика нет,работает,не пенсионер,мужчина
14904,75025560,1,39,1,0,1,2,2,15000.0,3,2,отклик,работает,не пенсионер,мужчина
14905,75025561,0,28,1,0,0,1,1,30000.0,1,1,отклика нет,работает,не пенсионер,женщина
14906,75025699,0,31,1,0,1,1,1,8000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14907,75025924,1,42,1,0,0,0,0,40000.0,1,1,отклик,работает,не пенсионер,женщина
14908,75026052,0,56,0,1,0,0,1,7200.0,3,2,отклика нет,не работает,пенсионер,женщина
14909,75026462,0,24,1,0,1,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14910,75026527,0,36,1,0,0,1,1,13000.0,1,1,отклика нет,работает,не пенсионер,женщина
14911,75026577,0,36,1,0,1,1,1,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14912,75026666,1,31,1,0,0,0,0,23000.0,1,1,отклик,работает,не пенсионер,женщина
14913,75026685,0,37,1,0,1,2,2,15000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14914,75026793,0,41,1,0,1,0,0,26000.0,4,4,отклика нет,работает,не пенсионер,мужчина
14915,75027382,0,33,1,0,1,0,0,20000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14916,75027430,0,50,1,0,1,2,0,14000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14917,75027675,0,31,1,0,0,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14918,75027686,0,52,1,0,1,1,1,10200.0,6,5,отклика нет,работает,не пенсионер,мужчина
14919,75027929,0,26,1,0,0,1,1,13500.0,1,1,отклика нет,работает,не пенсионер,женщина
14920,75027940,0,54,1,0,0,1,0,17000.0,1,1,отклика нет,работает,не пенсионер,женщина
14921,75027946,0,30,1,0,0,2,2,16000.0,3,3,отклика нет,работает,не пенсионер,женщина
14922,75028019,0,50,1,1,1,4,1,20000.0,3,2,отклика нет,работает,пенсионер,мужчина
14923,75028082,0,33,1,0,0,2,2,15000.0,3,3,отклика нет,работает,не пенсионер,женщина
14924,75028371,0,25,1,0,1,0,0,16500.0,2,1,отклика нет,работает,не пенсионер,мужчина
14925,75028411,0,28,1,0,1,1,1,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14926,75028680,0,41,1,0,0,2,2,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14927,75028707,0,53,1,0,1,1,0,6800.0,3,2,отклика нет,работает,не пенсионер,мужчина
14928,75028988,0,25,1,0,1,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14929,75029743,0,41,1,0,1,2,2,21000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14930,75029780,0,51,1,0,0,1,1,8000.0,2,2,отклика нет,работает,не пенсионер,женщина
14931,75029840,0,42,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14932,75029884,0,35,1,0,0,2,2,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
14933,75030528,0,38,1,0,0,2,2,8000.0,2,2,отклика нет,работает,не пенсионер,женщина
14934,75030547,0,37,1,0,0,1,1,19000.0,2,2,отклика нет,работает,не пенсионер,женщина
14935,75030675,1,48,1,0,0,2,2,40000.0,2,2,отклик,работает,не пенсионер,женщина
14936,75030680,0,44,1,0,0,1,1,7000.0,2,2,отклика нет,работает,не пенсионер,женщина
14937,75030869,1,25,1,0,1,2,1,12000.0,2,1,отклик,работает,не пенсионер,мужчина
14938,75031016,0,46,1,0,0,2,2,20000.0,4,3,отклика нет,работает,не пенсионер,женщина
14939,75031017,0,44,1,0,1,1,0,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14940,75031474,0,41,1,0,1,2,1,7500.0,2,2,отклика нет,работает,не пенсионер,мужчина
14941,75031534,0,31,1,0,1,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14942,75031607,0,32,1,0,0,2,2,18000.0,2,2,отклика нет,работает,не пенсионер,женщина
14943,75031616,0,50,0,1,0,0,0,5500.0,1,1,отклика нет,не работает,пенсионер,женщина
14944,75031970,0,28,1,0,0,2,3,50000.0,1,1,отклика нет,работает,не пенсионер,женщина
14945,75032045,0,39,1,0,1,3,1,13000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14946,75032122,0,40,1,0,1,2,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14947,75032164,0,34,1,0,1,0,0,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14948,75032234,0,35,1,0,0,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14949,75032244,0,27,1,0,0,1,1,15000.0,4,4,отклика нет,работает,не пенсионер,женщина
14950,75032321,0,27,1,0,0,1,1,30000.0,2,1,отклика нет,работает,не пенсионер,женщина
14951,75032398,0,27,1,0,0,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14952,75032492,0,46,1,0,1,1,0,30000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14953,75032887,0,28,1,0,1,1,1,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
14954,75033160,0,31,1,0,0,2,3,25000.0,2,2,отклика нет,работает,не пенсионер,женщина
14955,75033612,0,23,1,0,0,0,0,18000.0,1,1,отклика нет,работает,не пенсионер,женщина
14956,75033633,0,47,1,0,1,1,1,20000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14957,75033637,0,33,1,0,0,1,1,25000.0,2,1,отклика нет,работает,не пенсионер,женщина
14958,75033878,1,32,1,0,0,1,1,50000.0,1,1,отклик,работает,не пенсионер,женщина
14959,75034046,0,52,1,0,1,2,0,21000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14960,75034312,0,23,1,0,0,0,0,16000.0,3,2,отклика нет,работает,не пенсионер,женщина
14961,75034571,0,24,1,0,0,0,0,17000.0,1,1,отклика нет,работает,не пенсионер,женщина
14962,75034597,0,38,1,0,0,1,1,15000.0,2,1,отклика нет,работает,не пенсионер,женщина
14963,75034668,0,51,1,0,0,0,0,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
14964,75034761,0,28,1,0,1,1,1,18000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14965,75034835,0,24,1,0,0,0,0,16000.0,1,1,отклика нет,работает,не пенсионер,женщина
14966,75034879,0,25,1,0,1,0,0,13000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14967,75034953,0,46,1,0,1,0,0,10000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14968,75035193,0,36,1,0,0,2,2,30000.0,3,3,отклика нет,работает,не пенсионер,женщина
14969,75036184,0,26,1,0,1,1,1,10000.0,6,4,отклика нет,работает,не пенсионер,мужчина
14970,75036304,0,45,1,0,1,0,0,12000.0,3,2,отклика нет,работает,не пенсионер,мужчина
14971,75036307,0,41,1,0,1,2,2,7000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14972,75036415,0,35,1,1,0,1,1,40000.0,2,2,отклика нет,работает,пенсионер,женщина
14973,75036479,0,48,1,0,1,1,0,11000.0,3,3,отклика нет,работает,не пенсионер,мужчина
14974,75036601,0,45,1,0,0,1,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
14975,75036602,0,30,1,0,0,1,1,15000.0,3,2,отклика нет,работает,не пенсионер,женщина
14976,75036750,0,39,1,0,1,0,0,30000.0,2,2,отклика нет,работает,не пенсионер,мужчина
14977,75065947,0,26,1,0,1,1,1,16000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14978,75067935,0,57,1,0,0,1,0,35000.0,1,0,отклика нет,работает,не пенсионер,женщина
14979,75068065,0,43,1,0,1,1,1,18000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14980,75068312,1,34,1,0,0,2,2,14000.0,2,1,отклик,работает,не пенсионер,женщина
14981,75068874,0,37,1,0,1,2,2,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14982,75069104,0,40,1,0,1,2,2,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14983,75069483,0,26,1,0,0,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
14984,75069539,0,43,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14985,75069712,0,21,1,0,1,0,0,35000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14986,75069839,0,29,1,0,1,0,0,16500.0,1,0,отклика нет,работает,не пенсионер,мужчина
14987,75070952,0,48,1,0,1,2,0,24000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14988,75071175,0,38,1,0,0,2,2,27000.0,1,0,отклика нет,работает,не пенсионер,женщина
14989,75071301,1,51,1,0,1,0,0,20000.0,1,0,отклик,работает,не пенсионер,мужчина
14990,75071526,1,35,1,0,0,1,1,25000.0,1,1,отклик,работает,не пенсионер,женщина
14991,75071994,0,28,1,0,1,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14992,75072009,0,35,1,0,0,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
14993,75072060,0,40,1,0,0,1,1,30000.0,1,0,отклика нет,работает,не пенсионер,женщина
14994,75072229,0,33,1,0,1,3,3,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14995,75072453,1,48,1,0,1,1,0,20000.0,1,0,отклик,работает,не пенсионер,мужчина
14996,75072585,0,32,1,0,0,1,1,20000.0,1,0,отклика нет,работает,не пенсионер,женщина
14997,75072731,0,26,1,0,1,1,1,14000.0,2,1,отклика нет,работает,не пенсионер,мужчина
14998,75073070,0,49,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
14999,75073564,0,41,1,0,0,2,1,18000.0,2,1,отклика нет,работает,не пенсионер,женщина
15000,75073568,0,41,1,0,1,3,3,18200.0,1,0,отклика нет,работает,не пенсионер,мужчина
15001,75073808,0,44,1,0,0,1,1,17000.0,1,0,отклика нет,работает,не пенсионер,женщина
15002,75074038,0,52,1,0,1,2,0,16200.0,1,0,отклика нет,работает,не пенсионер,мужчина
15003,75074052,1,52,1,0,0,1,1,25000.0,1,0,отклик,работает,не пенсионер,женщина
15004,75074056,0,31,1,0,0,2,2,20000.0,2,1,отклика нет,работает,не пенсионер,женщина
15005,75074124,0,39,1,0,1,1,1,12800.0,1,0,отклика нет,работает,не пенсионер,мужчина
15006,75074407,0,43,1,0,1,2,2,23000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15007,75074409,0,34,1,0,0,3,3,13000.0,2,1,отклика нет,работает,не пенсионер,женщина
15008,75074430,0,38,1,0,1,2,2,27000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15009,75074443,0,27,1,0,1,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15010,75074778,1,47,1,0,1,2,2,15000.0,1,0,отклик,работает,не пенсионер,мужчина
15011,75074801,0,44,1,0,1,0,0,26000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15012,75075261,1,51,1,0,1,2,1,20000.0,1,0,отклик,работает,не пенсионер,мужчина
15013,75075397,0,46,1,0,0,2,0,20000.0,2,1,отклика нет,работает,не пенсионер,женщина
15014,75075629,0,26,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15015,75076033,1,30,1,0,0,0,0,14300.0,3,2,отклик,работает,не пенсионер,женщина
15016,75077024,0,44,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
15017,75077617,0,41,1,0,1,1,1,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
